iter	RMSE
5754	0.6145463396
5755	0.6145461804
5756	0.6145461669
5757	0.6145461435
5758	0.6145461389
5759	0.6145460038
5760	0.6145460038
5761	0.6145459853
5762	0.6145459809
5763	0.6145459263
5764	0.6145457906
5765	0.6145456995
5766	0.6145456756
5767	0.6145455299
5768	0.6145454365
5769	0.6145454079
5770	0.6145451573
5771	0.6145451099
5772	0.6145451074
5773	0.6145450763
5774	0.6145450635
5775	0.614545031
5776	0.6145450151
5777	0.6145450151
5778	0.6145450151
5779	0.6145449539
5780	0.614544934
5781	0.6145449068
5782	0.6145448847
5783	0.6145448708
5784	0.6145446893
5785	0.6145446263
5786	0.6145444025
5787	0.6145444017
5788	0.614544145
5789	0.6145439201
5790	0.6145439165
5791	0.6145438311
5792	0.6145437684
5793	0.6145437665
5794	0.6145437179
5795	0.6145437028
5796	0.6145436572
5797	0.6145436128
5798	0.6145436044
5799	0.6145432418
5800	0.6145432384
5801	0.6145432263
5802	0.6145431589
5803	0.6145431279
5804	0.6145431018
5805	0.6145430411
5806	0.6145429976
5807	0.6145429966
5808	0.614542827
5809	0.614542827
5810	0.6145427443
5811	0.6145427361
5812	0.6145427289
5813	0.6145427055
5814	0.6145426789
5815	0.6145423872
5816	0.6145423727
5817	0.614542369
5818	0.6145423081
5819	0.6145423064
5820	0.6145422356
5821	0.6145422356
5822	0.6145422261
5823	0.6145422251
5824	0.6145421847
5825	0.6145416048
5826	0.6145415464
5827	0.6145415451
5828	0.6145414424
5829	0.6145414375
5830	0.6145414317
5831	0.6145414298
5832	0.6145410762
5833	0.6145410733
5834	0.6145410622
5835	0.6145410544
5836	0.6145410363
5837	0.6145410228
5838	0.614541009
5839	0.614541009
5840	0.6145408688
5841	0.6145399177
5842	0.6145399028
5843	0.6145397286
5844	0.6145396932
5845	0.6145396659
5846	0.6145394181
5847	0.6145392014
5848	0.614539192
5849	0.6145391088
5850	0.6145390919
5851	0.6145390856
5852	0.61453879
5853	0.6145387829
5854	0.6145387594
5855	0.6145387069
5856	0.6145386856
5857	0.6145386133
5858	0.6145386101
5859	0.6145386064
5860	0.6145384559
5861	0.6145384354
5862	0.6145383892
5863	0.6145382639
5864	0.61453708
5865	0.6145370573
5866	0.6145370415
5867	0.6145370332
5868	0.6145370227
5869	0.614536767
5870	0.6145367571
5871	0.6145367354
5872	0.6145365261
5873	0.614536494
5874	0.6145364691
5875	0.6145364664
5876	0.6145364257
5877	0.6145363974
5878	0.6145359797
5879	0.6145358969
5880	0.6145358606
5881	0.6145358582
5882	0.6145358038
5883	0.6145357953
5884	0.6145357123
5885	0.6145357037
5886	0.6145352525
5887	0.6145348266
5888	0.6145348186
5889	0.6145347537
5890	0.6145347537
5891	0.6145347498
5892	0.6145347348
5893	0.61453464
5894	0.6145345513
5895	0.6145345418
5896	0.6145345108
5897	0.6145344928
5898	0.6145343141
5899	0.6145341872
5900	0.6145340493
5901	0.6145338686
5902	0.6145338684
5903	0.6145338534
5904	0.6145336541
5905	0.6145336347
5906	0.614533621
5907	0.6145336176
5908	0.6145335445
5909	0.614533416
5910	0.6145333811
5911	0.6145333352
5912	0.614533328
5913	0.614533005
5914	0.6145330037
5915	0.6145330029
5916	0.6145326615
5917	0.6145325804
5918	0.6145325772
5919	0.6145325772
5920	0.614532316
5921	0.6145323042
5922	0.6145322763
5923	0.6145320129
5924	0.6145319154
5925	0.6145319131
5926	0.6145318723
5927	0.614531836
5928	0.6145318334
5929	0.6145318283
5930	0.6145318032
5931	0.6145317975
5932	0.6145317884
5933	0.6145317812
5934	0.6145317251
5935	0.6145314423
5936	0.6145314299
5937	0.6145314259
5938	0.6145314205
5939	0.6145314205
5940	0.6145313968
5941	0.6145313893
5942	0.6145309956
5943	0.6145308482
5944	0.6145308027
5945	0.6145307964
5946	0.614530757
5947	0.6145306419
5948	0.6145305662
5949	0.6145304927
5950	0.6145300069
5951	0.6145299867
5952	0.6145299825
5953	0.6145299131
5954	0.6145299078
5955	0.6145298586
5956	0.6145298415
5957	0.6145297141
5958	0.6145297063
5959	0.614529697
5960	0.6145296913
5961	0.6145294129
5962	0.6145293458
5963	0.6145293303
5964	0.6145293049
5965	0.6145292964
5966	0.6145292631
5967	0.6145292617
5968	0.6145289403
5969	0.614528909
5970	0.6145288924
5971	0.6145288918
5972	0.6145288148
5973	0.6145288015
5974	0.6145287818
5975	0.6145285793
5976	0.6145285707
5977	0.6145285669
5978	0.6145285669
5979	0.6145285599
5980	0.6145285523
5981	0.6145285414
5982	0.6145285271
5983	0.6145284584
5984	0.6145284519
5985	0.6145284482
5986	0.6145283809
5987	0.6145283664
5988	0.6145283664
5989	0.6145283627
5990	0.6145283595
5991	0.6145283547
5992	0.6145283254
5993	0.6145283
5994	0.614528283
5995	0.6145282673
5996	0.6145282597
5997	0.6145282366
5998	0.614528217
5999	0.6145281993
6000	0.6145281951
6001	0.6145281951
6002	0.6145281214
6003	0.6145281214
6004	0.6145280314
6005	0.6145274857
6006	0.614527437
6007	0.614527397
6008	0.614527397
6009	0.6145268684
6010	0.6145268427
6011	0.6145268085
6012	0.6145267913
6013	0.6145264926
6014	0.6145264181
6015	0.614526354
6016	0.6145263394
6017	0.6145263334
6018	0.614526326
6019	0.614526318
6020	0.614526212
6021	0.6145262089
6022	0.6145261578
6023	0.6145261502
6024	0.6145261456
6025	0.6145258546
6026	0.6145258087
6027	0.6145257946
6028	0.6145247118
6029	0.6145247077
6030	0.6145245848
6031	0.6145245556
6032	0.6145245463
6033	0.6145245415
6034	0.6145245072
6035	0.6145243727
6036	0.6145242884
6037	0.6145242109
6038	0.6145242006
6039	0.6145241435
6040	0.6145241109
6041	0.61452411
6042	0.6145241049
6043	0.6145240584
6044	0.6145240312
6045	0.6145239952
6046	0.6145239739
6047	0.6145239654
6048	0.6145238333
6049	0.6145237896
6050	0.6145237752
6051	0.6145236042
6052	0.6145232423
6053	0.6145232028
6054	0.6145231595
6055	0.6145228215
6056	0.6145227596
6057	0.6145227193
6058	0.6145227047
6059	0.6145227038
6060	0.6145226986
6061	0.6145226879
6062	0.6145226658
6063	0.6145225846
6064	0.6145225793
6065	0.6145225616
6066	0.6145222233
6067	0.6145222117
6068	0.6145221743
6069	0.6145221693
6070	0.6145221685
6071	0.6145219532
6072	0.6145219224
6073	0.6145219066
6074	0.6145218987
6075	0.6145218907
6076	0.6145218854
6077	0.6145218624
6078	0.6145210002
6079	0.6145210002
6080	0.6145210002
6081	0.6145209896
6082	0.614519609
6083	0.61451959
6084	0.6145194797
6085	0.6145194618
6086	0.6145193598
6087	0.6145193019
6088	0.6145192846
6089	0.6145190737
6090	0.6145190736
6091	0.6145190725
6092	0.6145190696
6093	0.6145188026
6094	0.6145187983
6095	0.6145187932
6096	0.6145187748
6097	0.6145187229
6098	0.6145187083
6099	0.6145187072
6100	0.6145186976
6101	0.614518697
6102	0.6145186908
6103	0.6145186481
6104	0.6145183577
6105	0.6145174704
6106	0.6145174538
6107	0.614517447
6108	0.6145172931
6109	0.6145171707
6110	0.6145169478
6111	0.6145169432
6112	0.614516882
6113	0.6145168816
6114	0.614516865
6115	0.6145168534
6116	0.6145168273
6117	0.6145168041
6118	0.6145161446
6119	0.6145160949
6120	0.6145155083
6121	0.6145155083
6122	0.6145155041
6123	0.6145154968
6124	0.6145153918
6125	0.61451537
6126	0.6145152928
6127	0.6145152873
6128	0.6145152531
6129	0.6145152364
6130	0.6145152188
6131	0.6145142899
6132	0.6145140491
6133	0.6145139716
6134	0.6145138032
6135	0.614513795
6136	0.6145136921
6137	0.6145136905
6138	0.6145136291
6139	0.6145135992
6140	0.6145134586
6141	0.6145133555
6142	0.6145133437
6143	0.6145130969
6144	0.6145130837
6145	0.6145130593
6146	0.6145130421
6147	0.6145129669
6148	0.61451294
6149	0.614512936
6150	0.6145129124
6151	0.6145128763
6152	0.6145128357
6153	0.6145128156
6154	0.6145128156
6155	0.6145127998
6156	0.6145127527
6157	0.6145126864
6158	0.6145126864
6159	0.6145126783
6160	0.6145126731
6161	0.6145126696
6162	0.614512594
6163	0.6145125888
6164	0.6145125748
6165	0.6145125709
6166	0.6145124486
6167	0.6145122642
6168	0.6145122138
6169	0.6145121648
6170	0.6145121625
6171	0.6145121561
6172	0.6145121348
6173	0.6145121272
6174	0.6145121202
6175	0.6145120471
6176	0.6145120449
6177	0.6145120384
6178	0.6145120228
6179	0.6145120185
6180	0.6145119849
6181	0.6145119054
6182	0.614511867
6183	0.6145118179
6184	0.6145117563
6185	0.6145116947
6186	0.6145116696
6187	0.6145110178
6188	0.614511008
6189	0.6145109008
6190	0.6145109008
6191	0.6145108793
6192	0.6145108762
6193	0.61451079
6194	0.6145107626
6195	0.6145107411
6196	0.614510664
6197	0.6145105977
6198	0.6145105426
6199	0.6145105302
6200	0.6145099649
6201	0.6145099503
6202	0.6145099386
6203	0.6145096289
6204	0.6145094632
6205	0.6145094545
6206	0.6145094138
6207	0.6145093779
6208	0.6145093715
6209	0.6145093135
6210	0.6145089725
6211	0.6145086828
6212	0.6145086828
6213	0.6145086336
6214	0.6145085966
6215	0.614508361
6216	0.614508361
6217	0.6145083542
6218	0.6145083537
6219	0.6145083259
6220	0.6145082756
6221	0.6145082714
6222	0.6145069522
6223	0.6145069496
6224	0.6145068088
6225	0.6145067706
6226	0.6145067706
6227	0.6145067613
6228	0.6145067613
6229	0.6145067612
6230	0.6145067556
6231	0.6145067408
6232	0.6145066884
6233	0.6145066817
6234	0.6145066817
6235	0.6145065623
6236	0.6145065611
6237	0.614506545
6238	0.6145063074
6239	0.6145058701
6240	0.6145058544
6241	0.6145058417
6242	0.6145058022
6243	0.6145057398
6244	0.6145055425
6245	0.6145054956
6246	0.6145054821
6247	0.6145054549
6248	0.6145053328
6249	0.6145053183
6250	0.6145053183
6251	0.6145051277
6252	0.6145050744
6253	0.6145050023
6254	0.6145049244
6255	0.6145049167
6256	0.6145049143
6257	0.6145048845
6258	0.6145046425
6259	0.6145046411
6260	0.6145046088
6261	0.6145045437
6262	0.6145043455
6263	0.6145043331
6264	0.6145043198
6265	0.6145042379
6266	0.6145042377
6267	0.6145041437
6268	0.6145041243
6269	0.6145039371
6270	0.6145037492
6271	0.614503617
6272	0.6145036121
6273	0.6145035961
6274	0.6145035897
6275	0.6145034574
6276	0.6145034519
6277	0.6145032603
6278	0.6145031845
6279	0.6145026459
6280	0.6145025722
6281	0.6145025648
6282	0.6145025155
6283	0.6145020468
6284	0.6145020468
6285	0.6145020231
6286	0.6145020038
6287	0.6145019983
6288	0.6145019791
6289	0.6145019646
6290	0.6145018336
6291	0.6145017955
6292	0.6145017955
6293	0.6145017439
6294	0.6145017108
6295	0.6145016918
6296	0.6145016208
6297	0.6145016179
6298	0.614501584
6299	0.61450156
6300	0.6145015472
6301	0.6145015379
6302	0.6145012248
6303	0.6145011783
6304	0.6145011562
6305	0.6145011562
6306	0.6145011528
6307	0.6145011376
6308	0.6145010951
6309	0.6145010172
6310	0.6145009984
6311	0.6145009675
6312	0.6145008288
6313	0.6145008217
6314	0.614500375
6315	0.6145003259
6316	0.6145003223
6317	0.6145003195
6318	0.6145001791
6319	0.6144997545
6320	0.6144997506
6321	0.6144994517
6322	0.614499448
6323	0.6144994391
6324	0.6144992848
6325	0.6144992735
6326	0.6144992735
6327	0.6144992268
6328	0.6144992164
6329	0.6144991929
6330	0.6144990497
6331	0.6144990497
6332	0.6144987792
6333	0.6144987072
6334	0.6144986791
6335	0.6144977611
6336	0.6144977199
6337	0.6144976972
6338	0.6144976901
6339	0.6144975465
6340	0.6144975439
6341	0.6144975265
6342	0.6144975168
6343	0.6144975164
6344	0.6144974274
6345	0.6144974274
6346	0.614497338
6347	0.6144973236
6348	0.6144973189
6349	0.6144972927
6350	0.6144970925
6351	0.6144970202
6352	0.6144969976
6353	0.61449693
6354	0.6144969258
6355	0.6144967438
6356	0.6144967371
6357	0.6144967371
6358	0.6144967371
6359	0.6144965676
6360	0.6144965624
6361	0.6144964451
6362	0.6144963532
6363	0.6144963532
6364	0.6144963251
6365	0.6144963042
6366	0.6144963017
6367	0.6144955439
6368	0.6144955222
6369	0.6144925653
6370	0.6144925393
6371	0.6144924794
6372	0.6144924753
6373	0.6144924688
6374	0.6144924634
6375	0.6144924611
6376	0.6144922361
6377	0.6144922339
6378	0.6144921828
6379	0.6144920583
6380	0.6144920153
6381	0.6144919904
6382	0.6144919766
6383	0.6144918389
6384	0.6144917968
6385	0.6144917865
6386	0.6144917865
6387	0.6144917831
6388	0.6144913801
6389	0.6144910054
6390	0.6144910054
6391	0.6144909113
6392	0.6144909112
6393	0.6144909025
6394	0.6144907142
6395	0.6144907007
6396	0.6144906959
6397	0.6144905835
6398	0.6144905701
6399	0.6144904803
6400	0.6144903112
6401	0.6144903081
6402	0.6144902774
6403	0.6144902774
6404	0.6144902505
6405	0.6144902504
6406	0.6144900141
6407	0.6144899905
6408	0.6144899708
6409	0.6144899301
6410	0.6144899258
6411	0.6144899242
6412	0.6144899222
6413	0.6144899009
6414	0.6144898693
6415	0.6144894642
6416	0.6144894554
6417	0.6144894509
6418	0.6144894002
6419	0.6144893477
6420	0.6144893408
6421	0.6144893374
6422	0.6144893142
6423	0.6144892811
6424	0.6144891371
6425	0.6144891276
6426	0.6144891235
6427	0.6144890462
6428	0.6144890119
6429	0.6144889697
6430	0.6144889677
6431	0.6144889606
6432	0.6144889593
6433	0.6144889525
6434	0.6144887532
6435	0.6144887378
6436	0.6144887378
6437	0.6144887009
6438	0.6144887009
6439	0.6144876249
6440	0.6144875487
6441	0.6144870789
6442	0.6144866695
6443	0.6144866633
6444	0.614486574
6445	0.6144865524
6446	0.6144865091
6447	0.6144860845
6448	0.6144860786
6449	0.6144859653
6450	0.6144859613
6451	0.6144858839
6452	0.6144858342
6453	0.6144858342
6454	0.6144857389
6455	0.6144857291
6456	0.6144857228
6457	0.6144856116
6458	0.6144856108
6459	0.6144855804
6460	0.6144855774
6461	0.6144855733
6462	0.6144855589
6463	0.6144855496
6464	0.6144854504
6465	0.6144854351
6466	0.614485435
6467	0.6144852459
6468	0.6144852446
6469	0.6144852433
6470	0.6144851755
6471	0.6144851317
6472	0.6144851204
6473	0.6144851016
6474	0.6144850048
6475	0.6144849351
6476	0.6144849294
6477	0.6144849243
6478	0.6144849215
6479	0.6144849121
6480	0.6144848774
6481	0.6144847149
6482	0.6144847052
6483	0.614484691
6484	0.6144846903
6485	0.6144846788
6486	0.614484606
6487	0.6144846056
6488	0.6144845784
6489	0.6144845466
6490	0.6144845095
6491	0.614484471
6492	0.6144844567
6493	0.6144844011
6494	0.6144843543
6495	0.6144843542
6496	0.6144843496
6497	0.6144843401
6498	0.6144843101
6499	0.6144842973
6500	0.6144842932
6501	0.6144842855
6502	0.6144842715
6503	0.6144839495
6504	0.614483941
6505	0.6144838448
6506	0.6144836493
6507	0.6144835659
6508	0.6144835544
6509	0.6144835341
6510	0.6144825497
6511	0.6144825455
6512	0.6144825455
6513	0.6144825424
6514	0.6144825374
6515	0.614482536
6516	0.6144825291
6517	0.6144825291
6518	0.6144824969
6519	0.6144824438
6520	0.6144820671
6521	0.6144820383
6522	0.6144818398
6523	0.614481837
6524	0.6144818362
6525	0.6144817913
6526	0.6144817885
6527	0.6144817004
6528	0.6144816922
6529	0.6144816355
6530	0.6144816116
6531	0.6144815709
6532	0.6144815626
6533	0.6144815598
6534	0.6144815583
6535	0.6144815557
6536	0.6144815496
6537	0.6144813356
6538	0.6144813096
6539	0.6144812792
6540	0.6144812776
6541	0.6144811334
6542	0.6144810545
6543	0.6144810545
6544	0.6144810374
6545	0.614481026
6546	0.6144810248
6547	0.6144810201
6548	0.6144810143
6549	0.6144808841
6550	0.6144807971
6551	0.614480773
6552	0.6144807584
6553	0.6144807383
6554	0.6144805908
6555	0.6144805675
6556	0.6144805267
6557	0.6144805266
6558	0.6144803184
6559	0.6144803169
6560	0.6144803114
6561	0.6144802666
6562	0.6144802126
6563	0.6144802116
6564	0.6144802112
6565	0.6144802061
6566	0.6144801647
6567	0.614480162
6568	0.61447994
6569	0.61447993
6570	0.6144798278
6571	0.6144796497
6572	0.6144795169
6573	0.6144795169
6574	0.6144795069
6575	0.6144794613
6576	0.6144794613
6577	0.6144794503
6578	0.6144794217
6579	0.6144793812
6580	0.6144792871
6581	0.6144792751
6582	0.6144791356
6583	0.6144791338
6584	0.6144791178
6585	0.6144791013
6586	0.6144790938
6587	0.6144790746
6588	0.6144790582
6589	0.6144790195
6590	0.6144790153
6591	0.6144790065
6592	0.6144790028
6593	0.6144789971
6594	0.6144789747
6595	0.6144789721
6596	0.6144789017
6597	0.6144789009
6598	0.6144788982
6599	0.6144788936
6600	0.6144788597
6601	0.6144788188
6602	0.6144787933
6603	0.6144787933
6604	0.6144787691
6605	0.6144787568
6606	0.6144787547
6607	0.6144787112
6608	0.6144787094
6609	0.6144784531
6610	0.6144782378
6611	0.6144782243
6612	0.6144781061
6613	0.6144780928
6614	0.6144780759
6615	0.6144780592
6616	0.6144780462
6617	0.6144780427
6618	0.6144780427
6619	0.614477971
6620	0.6144779288
6621	0.6144777401
6622	0.6144777393
6623	0.6144772361
6624	0.6144772333
6625	0.6144772333
6626	0.6144771049
6627	0.6144771037
6628	0.6144771032
6629	0.614477072
6630	0.6144770358
6631	0.6144769939
6632	0.6144769903
6633	0.6144767222
6634	0.6144767204
6635	0.6144767121
6636	0.6144764953
6637	0.6144764473
6638	0.6144763749
6639	0.6144763672
6640	0.6144760992
6641	0.6144760942
6642	0.6144760877
6643	0.6144760471
6644	0.6144760423
6645	0.6144760082
6646	0.6144760074
6647	0.6144759897
6648	0.6144759483
6649	0.6144759483
6650	0.6144758961
6651	0.6144758653
6652	0.6144758645
6653	0.614475788
6654	0.614475788
6655	0.6144757834
6656	0.6144756974
6657	0.6144756921
6658	0.6144756908
6659	0.6144750445
6660	0.6144750208
6661	0.6144749294
6662	0.6144749071
6663	0.6144748664
6664	0.6144748308
6665	0.6144748262
6666	0.6144747863
6667	0.6144747247
6668	0.6144746605
6669	0.6144746593
6670	0.6144746593
6671	0.6144746559
6672	0.6144745638
6673	0.614474462
6674	0.6144742296
6675	0.6144742058
6676	0.6144742058
6677	0.6144741242
6678	0.6144741242
6679	0.6144741242
6680	0.6144740428
6681	0.6144738531
6682	0.6144738491
6683	0.6144738171
6684	0.6144738046
6685	0.6144737812
6686	0.6144737354
6687	0.6144737016
6688	0.6144736811
6689	0.6144736354
6690	0.6144735519
6691	0.614473528
6692	0.6144735199
6693	0.6144735054
6694	0.614473481
6695	0.6144734182
6696	0.614473313
6697	0.6144733129
6698	0.6144731831
6699	0.6144731659
6700	0.6144731413
6701	0.6144731274
6702	0.6144731007
6703	0.6144730944
6704	0.6144730268
6705	0.6144730196
6706	0.6144730046
6707	0.6144729869
6708	0.614472978
6709	0.6144729415
6710	0.6144729413
6711	0.6144729334
6712	0.6144729119
6713	0.6144728998
6714	0.6144728538
6715	0.6144728349
6716	0.6144728252
6717	0.6144728183
6718	0.6144727958
6719	0.6144725657
6720	0.6144725462
6721	0.6144725299
6722	0.6144725279
6723	0.6144725163
6724	0.6144724793
6725	0.6144723913
6726	0.6144723871
6727	0.6144723814
6728	0.614472344
6729	0.614472207
6730	0.6144721091
6731	0.6144716833
6732	0.6144716
6733	0.6144713914
6734	0.6144713412
6735	0.6144713366
6736	0.614471321
6737	0.614471321
6738	0.6144713205
6739	0.6144712975
6740	0.6144712635
6741	0.6144711294
6742	0.6144710486
6743	0.6144710437
6744	0.614470751
6745	0.6144707459
6746	0.6144707279
6747	0.6144706989
6748	0.6144706957
6749	0.6144706881
6750	0.6144706856
6751	0.6144705949
6752	0.6144705895
6753	0.6144705016
6754	0.614470464
6755	0.614470464
6756	0.6144704513
6757	0.6144704401
6758	0.6144704355
6759	0.6144704293
6760	0.6144701944
6761	0.6144701748
6762	0.6144701667
6763	0.6144701643
6764	0.6144700852
6765	0.6144699887
6766	0.6144699841
6767	0.6144699365
6768	0.6144699289
6769	0.6144694613
6770	0.6144694512
6771	0.6144694446
6772	0.6144693877
6773	0.614469382
6774	0.6144693812
6775	0.6144693735
6776	0.6144692885
6777	0.6144692759
6778	0.6144692747
6779	0.6144692632
6780	0.6144692537
6781	0.6144692369
6782	0.6144692355
6783	0.6144691848
6784	0.6144691636
6785	0.6144691619
6786	0.614469145
6787	0.6144691124
6788	0.6144690798
6789	0.6144690115
6790	0.6144689678
6791	0.6144689507
6792	0.6144689466
6793	0.6144689025
6794	0.6144688684
6795	0.614468758
6796	0.6144687569
6797	0.6144686305
6798	0.6144686202
6799	0.614468597
6800	0.6144685958
6801	0.6144685918
6802	0.6144685815
6803	0.6144685265
6804	0.61446852
6805	0.6144684996
6806	0.6144684781
6807	0.6144684755
6808	0.6144683913
6809	0.614468391
6810	0.6144683725
6811	0.6144683725
6812	0.6144682056
6813	0.6144681863
6814	0.6144681752
6815	0.6144681737
6816	0.614468171
6817	0.614468151
6818	0.6144679891
6819	0.6144679838
6820	0.6144679716
6821	0.6144676483
6822	0.6144676445
6823	0.6144676389
6824	0.614467493
6825	0.6144674244
6826	0.6144673901
6827	0.614467354
6828	0.6144671728
6829	0.6144671301
6830	0.6144671282
6831	0.6144671069
6832	0.6144670449
6833	0.614467044
6834	0.6144669914
6835	0.6144668949
6836	0.6144668886
6837	0.614466885
6838	0.6144668573
6839	0.6144668547
6840	0.6144668547
6841	0.6144668545
6842	0.6144668252
6843	0.6144668213
6844	0.6144668204
6845	0.6144667772
6846	0.6144666682
6847	0.6144666374
6848	0.6144664838
6849	0.6144664803
6850	0.6144664657
6851	0.6144662249
6852	0.6144662033
6853	0.6144662009
6854	0.6144661942
6855	0.6144661925
6856	0.6144661899
6857	0.6144660894
6858	0.6144660894
6859	0.6144660047
6860	0.6144659526
6861	0.6144659329
6862	0.6144658905
6863	0.614465885
6864	0.6144658824
6865	0.6144658552
6866	0.6144658537
6867	0.6144658178
6868	0.6144658165
6869	0.6144658143
6870	0.6144658118
6871	0.6144657914
6872	0.6144657586
6873	0.6144657542
6874	0.6144657541
6875	0.6144657356
6876	0.6144657189
6877	0.6144656915
6878	0.6144656915
6879	0.6144656612
6880	0.6144656263
6881	0.6144656245
6882	0.6144656178
6883	0.6144656077
6884	0.614465512
6885	0.6144655071
6886	0.6144654945
6887	0.6144654638
6888	0.6144654632
6889	0.6144651724
6890	0.6144651664
6891	0.6144651664
6892	0.6144651305
6893	0.6144649855
6894	0.6144649783
6895	0.614464595
6896	0.6144645787
6897	0.6144644916
6898	0.6144644892
6899	0.6144644873
6900	0.6144644756
6901	0.6144644735
6902	0.6144644676
6903	0.6144644276
6904	0.6144643974
6905	0.6144643685
6906	0.6144643256
6907	0.6144643076
6908	0.6144643051
6909	0.6144643002
6910	0.6144639185
6911	0.6144639185
6912	0.6144639128
6913	0.6144637764
6914	0.6144637425
6915	0.6144636245
6916	0.6144636232
6917	0.6144636161
6918	0.6144635076
6919	0.6144635023
6920	0.6144633629
6921	0.6144633604
6922	0.6144633256
6923	0.6144633232
6924	0.6144629857
6925	0.6144628919
6926	0.6144628425
6927	0.6144627779
6928	0.6144627779
6929	0.6144627645
6930	0.6144627569
6931	0.6144626714
6932	0.6144625529
6933	0.6144625491
6934	0.614462538
6935	0.614462507
6936	0.614462507
6937	0.6144623133
6938	0.6144622746
6939	0.614462251
6940	0.6144622488
6941	0.6144622372
6942	0.6144622227
6943	0.6144621388
6944	0.6144621312
6945	0.61446213
6946	0.6144621208
6947	0.614462118
6948	0.6144614425
6949	0.6144613757
6950	0.6144613715
6951	0.61446137
6952	0.61446137
6953	0.6144613185
6954	0.6144612527
6955	0.6144612378
6956	0.6144612036
6957	0.6144611649
6958	0.6144611239
6959	0.6144611219
6960	0.6144611155
6961	0.6144611109
6962	0.6144610427
6963	0.6144609633
6964	0.6144609369
6965	0.6144607208
6966	0.6144607085
6967	0.6144606942
6968	0.6144606219
6969	0.6144606219
6970	0.6144606052
6971	0.6144605657
6972	0.6144604606
6973	0.6144604269
6974	0.6144603999
6975	0.614460396
6976	0.6144603954
6977	0.6144603465
6978	0.6144603409
6979	0.6144600351
6980	0.614460006
6981	0.6144598871
6982	0.6144597672
6983	0.6144597653
6984	0.6144597424
6985	0.6144597304
6986	0.614459676
6987	0.614459676
6988	0.6144595691
6989	0.6144595421
6990	0.6144595369
6991	0.6144595272
6992	0.6144594245
6993	0.6144594208
6994	0.6144593333
6995	0.6144592421
6996	0.6144591905
6997	0.6144591861
6998	0.6144591785
6999	0.6144591664
7000	0.6144590547
7001	0.6144590526
7002	0.6144590489
7003	0.6144590489
7004	0.614458945
7005	0.6144589381
7006	0.6144589123
7007	0.6144588561
7008	0.6144588413
7009	0.6144588361
7010	0.6144588288
7011	0.6144572151
7012	0.6144572076
7013	0.6144570127
7014	0.6144570094
7015	0.614457006
7016	0.6144569566
7017	0.6144568207
7018	0.6144568072
7019	0.6144567963
7020	0.6144567809
7021	0.6144567804
7022	0.6144567299
7023	0.6144567112
7024	0.6144566862
7025	0.6144566744
7026	0.6144566581
7027	0.6144566156
7028	0.6144566138
7029	0.6144558789
7030	0.6144558498
7031	0.6144558131
7032	0.6144557095
7033	0.6144557035
7034	0.6144555562
7035	0.6144555267
7036	0.6144555194
7037	0.6144553581
7038	0.6144553532
7039	0.6144553217
7040	0.6144553047
7041	0.614455271
7042	0.6144552649
7043	0.6144552455
7044	0.6144552339
7045	0.6144552298
7046	0.6144551514
7047	0.6144551505
7048	0.6144551495
7049	0.6144548008
7050	0.6144547774
7051	0.6144547573
7052	0.6144547573
7053	0.6144547568
7054	0.6144547076
7055	0.6144547076
7056	0.6144546886
7057	0.6144546755
7058	0.6144546222
7059	0.6144546199
7060	0.6144545507
7061	0.6144545493
7062	0.6144545392
7063	0.6144545331
7064	0.6144544529
7065	0.6144544106
7066	0.6144544077
7067	0.6144543505
7068	0.6144543505
7069	0.614454198
7070	0.6144540494
7071	0.6144540333
7072	0.6144540225
7073	0.6144540225
7074	0.6144538763
7075	0.6144538475
7076	0.6144538218
7077	0.6144538167
7078	0.6144533889
7079	0.6144533844
7080	0.6144533816
7081	0.6144533731
7082	0.614453365
7083	0.6144533563
7084	0.6144527794
7085	0.6144527504
7086	0.6144527333
7087	0.614452649
7088	0.6144526484
7089	0.6144523305
7090	0.6144523274
7091	0.614452327
7092	0.6144523237
7093	0.6144523144
7094	0.6144523113
7095	0.6144522761
7096	0.6144522651
7097	0.6144522651
7098	0.6144521167
7099	0.6144521131
7100	0.614452068
7101	0.6144520594
7102	0.6144520565
7103	0.6144520497
7104	0.6144520167
7105	0.614451715
7106	0.614451715
7107	0.6144517149
7108	0.6144517062
7109	0.6144517043
7110	0.6144516605
7111	0.6144516529
7112	0.6144516245
7113	0.6144515358
7114	0.6144514163
7115	0.6144513972
7116	0.6144513809
7117	0.6144513055
7118	0.6144512691
7119	0.6144512086
7120	0.6144512042
7121	0.6144511946
7122	0.6144511878
7123	0.6144511855
7124	0.6144511641
7125	0.6144511497
7126	0.6144511402
7127	0.6144511329
7128	0.6144509746
7129	0.6144509728
7130	0.6144509725
7131	0.614450966
7132	0.6144509648
7133	0.614450943
7134	0.614450943
7135	0.614450922
7136	0.614450922
7137	0.6144509076
7138	0.6144508411
7139	0.6144508303
7140	0.6144508292
7141	0.6144508136
7142	0.6144508001
7143	0.614450758
7144	0.6144507428
7145	0.6144507349
7146	0.6144507224
7147	0.6144507118
7148	0.6144506443
7149	0.614450636
7150	0.6144506198
7151	0.6144506179
7152	0.6144506063
7153	0.6144506035
7154	0.6144505827
7155	0.6144505739
7156	0.6144505674
7157	0.6144505395
7158	0.6144505281
7159	0.6144505062
7160	0.6144504916
7161	0.6144504716
7162	0.6144504451
7163	0.6144504345
7164	0.6144502911
7165	0.6144502889
